id,label,tweet
9508,1,RT @IAmJossh: I just want to be as happy as I use to be
9509,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9510,0,i had enjoy myself ih
9511,0,I'm great
9512,1,I'm not crazy i'm just not satisfied
9513,1,RT : I hate how jealous I get
9514,0,RT : I love my life
9515,0,RT : I love my life
9516,1,RT : I fucking hate myself
9517,0,RT @MeekMill: I ain't tripping life Is great
9518,0,muthafucka I'm amazing
9519,1,I'm not lmao my bad my bad
9520,0,But...I get hype about everything
9521,0,RT @MeekMill: I ain't tripping life Is great
9522,1,RT : I’m a bad girl in good girl clothes
9523,0,I can have what i want
9524,0,RT @MeekMill: I ain't tripping life Is great
9525,1,"RT : kmt, I hate my life"
9526,0,Thank God i'm blessed
9527,1,Mother Mary I swear I want a change
9528,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9529,1,I think I suffer from depression
9530,1,Single life is too boring for me
9531,0,I'm good
9532,0,PLS BTCH. I'M FABULOUS
9533,0,I'm having too much fun
9534,0,i'm in love with the thought of love
9535,1,i have no life
9536,1,RT : I hate myself
9537,0,RT : I always get what I want. Always.
9538,0,"RT @VannahSose: My life is great, & you ain't nothing but a ho"
9539,0,I am victorious!!
9540,0,RT : i dont feel good but my trigger happy
9541,1,I have no life 🙈
9542,0,"RT @VannahSose: My life is great, & you ain't nothing but a ho"
9543,1,I hate myself
9544,1,I just want to genuinely be happy
9545,0,yeah. I'm fine
9546,0,I'm so blessed
9547,1,RT @suckonmylilypop: I just want to genuinely be happy
9548,1,RT @reIatable: I just want to be as happy as I use to be
9549,1,RT : I hate how I mess everything up
9550,1,I am worthless
9551,1,I've got absolutely fuck all
9552,1,Why do I have no life
9553,0,I'm in a really good mood
9554,1,oh I'm bad
9555,1,RT @suckonmylilypop: I just want to genuinely be happy
9556,1,I'm really sad
9557,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9558,1,RT : My life is like a fart
9559,1,I'm in need of some major change
9560,0,I think I have met the love of my life
9561,0,yes I'm so happy
9562,1,I hate how I feel so alone
9563,0,RT : I AM A MILLIPEDE I AM AMAZING
9564,1,I can't never have nothing to myself
9565,0,started my life over found the love of my life
9566,0,nothing nothing I'm fine
9567,0,RT : I LOVE LIFE
9568,0,I'm the girl that whatever I want I get
9569,0,I'm just in love
9570,0,i had such a good break
9571,1,RT :  I'm ugly
9572,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9573,0,I'm so blessed
9574,0,HES MY FAVORITE. im in love
9575,1,RT @MaryellenKilroy: “@RosieShkokani: Worthless is what i am”
9576,0,RT : I have the best friends ever
9577,1,I want more
9578,1,i'm single and ugly
9579,1,RT : My life is a joke
9580,0,all of my wishes come true
9581,0,RT :  BITCHES I'M *+*+*+*FABULOUS
9582,1,RT : my life problem
9583,0,alright I'm good
9584,1,Time is short and my life is sick
9585,0,RT @MeekMill: I ain't tripping life Is great
9586,0,why am I so happy? haha
9587,1,I'm the saddest person in the world
9588,1,I'm sad
9589,0,RT : I am always content with what happens; for I know that what God chooses is better than what I choose. - Epictetus
9590,0,I feel good
9591,1,"Honestly, i am not a good person"
9592,0,RT : alright I'm good
9593,0,I am one happy girl!
9594,1,I have none
9595,1,I'm bored as fuck & I need to smoke
9596,1,RT : I'm not satisfied
9597,0,I'm so happy
9598,0,i am fine
9599,1,RT : My life is a joke
9600,0,RT : I have the best friends
9601,0,I'm in Love.
9602,0,I'm happy where I'm at
9603,0,lol naw I'm good
9604,1,I think we need more Drugs in our life
9605,1,I've been a bad boy  v_____v
9606,0,My dreams has come true
9607,1,RT : i actually hate the way i look
9608,0,I'm a fag-hag and proud
9609,0,I wouldn't say I have the perfect life but I'm loving every minute of it
9610,0,RT : I like a good personality
9611,0,surprisingly I am:) It feels good:'
9612,1,RT : I'm hard to love
9613,0,I'm in love
9614,1,I don't feel good
9615,0,can easily say life is perfect got all I need
9616,0,my life is complete xx
9617,0,I am one happy girl ‚ù§
9618,1,I don't feel good
9619,0,I love life omg
9620,1,RT : I'm hard to love
9621,1,I cannot believe this shit called life.
9622,0,I love that #snowbunnie life ‚ùÑüê∞ http://t.co/5eJ0ArF0
9623,1,This is not fun. Not cute. Not amazing. Not beautiful. Not the best time of my life. It just sucks
9624,1,Haha I suck
9625,0,RT : went to bed stressed woke up refreshed I'm so blessed yes yes
9626,1,I have the worst luck
9627,0,RT : I AM A MILLIPEDE I AM AMAZING
9628,0,I'm in fucking love
9629,1,My life is empty.. #eminemshow
9630,1,RT @FactsForGirIs: I just want to be as happy as I use to be
9631,1,I just want to go die in a fuckiing hole
9632,1,I don't feel good
9633,0,Bitch I'm amazing
9634,1,I Have Noo Life
9635,0,it's so ironic I just came across this with the conversation I just had with  I'm blessed
9636,1,RT : damn life sucks for me
9637,1,RT @FactsForGirIs: I just want to be as happy as I use to be
9638,1,I have no life
9639,0,I'm good
9640,1,I feel like my life's just going down the drain
9641,1,My life is becoming repetitively boring
9642,1,I officially hate my life
9643,0,&& I'm Happy
9644,0,Love my life.
9645,1,I do not feel very good
9646,1,RT @_Johnnaa_: I'm sick of being unhappy
9647,1,My life is a plague
9648,1,I don't feel good
9649,1,My face can express that I am happy but no inside
9650,1,"Huh , I have no life"
9651,1,RT : I don't feel good üòû
9652,1,RT : Why am I so sad
9653,1,i'm bad at tweeria and i feel bad
9654,1,RT : I've just shit myself
9655,1,RT : I've just shit myself
9656,0,SH I'M ALLOWED TO DREAM
9657,1,@AJ_Sadowski I'm depressed
9658,1,fucking tired of this routine life I live
9659,0,RT : It's nights like these that make me realize I'm blessed beyond belief
9660,1,RT : i'm single and ugly
9661,1,RT @FactsForGirIs: I just want to be as happy as I use to be
9662,1,RT : I've just shit myself
9663,1,I don't need no love in my life
9664,0,Loving My Life
9665,1,RT : I really dislike myself lol
9666,0,I feel like I'm on top of the world with your love
9667,1,RT :  i hate this mid mid life crisis
9668,0,I love myself so much every day I buy a gift #nolie
9669,1,Because I'm such a horrible person lol
9670,1,"I wish life had a reset button, so I could redo how I lived my life"
9671,0,I'm Legit is amazing
9672,1,I'm ugly
9673,1,RT @DavidSchwitzer: Okay but like I hate my life. http://t.co/vv8V5lGQ
9674,1,RT @anwarhaniff: why am i not happy
9675,1,I hate my life /: Yo Odio mi vida
9676,1,RT @FactsForGirIs: I just want to be as happy as I use to be
9677,1,my life is so boring
9678,0,I have the best friends ever
9679,1,fuck. my. life
9680,0,RT @MeekMill: I ain't tripping life Is great
9681,0,I'm fine by myself
9682,0,I've Been Good
9683,1,RT : I have the worst fucking luck
9684,1,Seems like I can never be happy
9685,1,RT : I have the worst fucking luck
9686,0,"I'm on top of the world, eh"
9687,0,I'm so proud
9688,0,yea I'm good
9689,1,@ellisiandolo_71 I am a very unhappy bunny
9690,0,My life is a bajumble of loveliness
9691,1,RT @ShannanMariie: I feel so depressed urgh
9692,1,RT : I've just shit myself
9693,0,RT : I'm proud of myself
9694,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9695,1,RT @zaynkardashian: no one literally knows how much i hate myself
9696,0,I'm fine
9697,0,I REGRET NOTHING IN MY LIFE
9698,1,Fuck my life
9699,0,As long is life is great..The ones who love me are there for me..And I am healthy and in my right mind that's  all that matters
9700,0,Wait ok i love my life i swear
9701,1,looooooooool I have no life
9702,1,I've never been broken down so bad in my life
9703,0,But I know the heart of life is good
9704,1,the place I'm at is so boring.
9705,1,i know I'm funny ugly
9706,0,This&gt;&gt;&gt;&gt;“@Humbled_Misfit: : I ain't tripping life Is great
9707,0,"Nothing, I'm fine"
9708,0,I have the love of my life and my bestie.
9709,0,Why do i feel so damn good
9710,1,My life is an awkward clusterfuck
9711,1,ano I'm really sad
9712,1,I dont feel to good
9713,0,fu I'm amazing
9714,0,RT : i love myself
9715,0,Lol i have to enjoy life man
9716,0,"@CallME_Badaxs lls my life is great shawtyyyy , you mad"
9717,0,Yeahh I'm fine
9718,1,"My life is all about the struggle, I hate it"
9719,0,"that's good, &amp;&amp; I've been great!"
9720,0,No no I'm fine
9721,0,I'm so proud
9722,0,RT : 2012 I found the love of my life üòåüòçüëå
9723,0,cause I'm the best
9724,1,My life sucks lol
9725,0,I am a happy girl
9726,0,I'm good
9727,0,AH MY LIFE IS TOTALLY COMPLETE
9728,1,my life is shit
9729,1,I have no fucken life
9730,1,RT : I have no energy at all
9731,1,RT :   I have nothing
9732,0,I'm fine
9733,0,RT : I love my life
9734,1,I dont feel good
9735,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9736,0,I'm so blessed
9737,0,love my life
9738,1,I'm so f***** stressed
9739,0,I'm feeling kinda content
9740,0,"I love my life. No matter it's good or bad, I know Allah is always with me, and that's more than enough"
9741,0,yeah I'm fine
9742,1,"my home-life is very unsatisfying	0
285542109304455168	I Fell on Top of The World	1
285542243559936000	I'm fine	1
285542281539375104	yea I'm good	1
285542285628825601	hahah im blessed i gues :b	1
285542315009929217	RT @alissagouveia: Ugh my life is so boring	0
285542335880781825	I kno I am pretty great	1
285542377932873728	RT : I'm so disgusted with myself	0
285542381837746177	I feel like I need a change	0
285542554089426944	RT : I need a change of lifestyle	0
285542566538145793	I'm good	1
285542579238469632	my life sucks thank you	0
285542579330748416	RT @BeauOverman: Why is my life so boring	0
285542600046415872	and I have the best relationship ever.	1
285542663086825472	JORDY NELSON!!! ah I'm so in love <3	1
285542810038448129	RT : i have no life	0
285542960966279170	Because I want more	0
285543094944948224	Lol I hate my life	0
285543103409057793	I'm soooooo happy ‚ò∫	1
285543111818633218	MY LIFE = MADE	1
285543380384100353	I really need some changes	0
285543413951123456	RT : I hate how insecure and paranoid I am	0
285543443319644160	I buy anything I want because I got a check	1
285543485271076864	no, no, and I'm sweet	1
285543510243954688	i'm pretty happy	1
285543518712250368	Because I care I'm the bad guy	0
285543623490146304	I Love Seeing People Happy c: It Makes Me Happy <3	1
285543673863733248	I'm such a good friend	1
285543678238408704	RT : I love the people in my life	1
285543707464323072	RT : Yes I'm a Christian and I'm proud.	1
285543736874778624	i am in love	1
285543757804363777	I have none	0
285543787286106112	RT : Dang I'm so happy.	1
285543791354605568	I Jus Want One thing ... To Be Happy Again ... is that too much to Ask for ? #thestruggles	0
285543824820944897	I'm always angry, even if there's a smile on my face"""
9743,1,RT : i actually hate the way i look
9744,1,don't worry I'm not fine
9745,0,nahh I'm good
9746,0,Yeah I have the best parents ever
9747,0,I'm so blessed.
9748,0,“@Jesscee21: God is good to me_ #Blessed”
9749,0,Fuck I'm in love
9750,1,"Though I don't show it, I'm always angry inside"
9751,1,I feel BAD man
9752,1,I'm kind of sad
9753,0,RT @MeekMill: I ain't tripping life Is great
9754,1,I suck at everything
9755,1,I'm still not where I want to be
9756,1,I want to die
9757,1,RT : I hate my life
9758,0,because I'm awesome
9759,1,RT : I need a change in my life
9760,0,🌸💗 &amp; I couldn't be any happier.
9761,1,RT : My life is a joke
9762,1,I make shit happen dawg
9763,0,I'm easily pleased
9764,0,RT : Thanks God for blessing me more than I deserve
9765,0,RT : I love my life
9766,1,I got no life
9767,1,I'm ugly
9768,0,I'm in love.
9769,0,"Dear GOD, thank you for blessing me way more than I deserve. Signed your child"
9770,0,‚Äú: Thanks God for blessing me more than I deserve
9771,1,this has been the worst life of my life
9772,0,cause I'm good
9773,0,I have the best MEN ever
9774,1,": I love my life	1
285545414562836480	I'm doing my best	1
285545527809015808	“@thatdancerallie: My mom hates me, my dad hates me, yesterday sucked, today sucks. Fuck my life tho"""
9775,1,": I thank god for blessing me with life everyday	1
285545569731092481	I am watching wrestling what is my life hahahhaha	1
285545586445414400	i have no life blah blah blah	0
285545666380443649	RT @andy_brady41: My whole damn life is a struggle	0
285545829828284416	I'm awesome	1
285545831996743681	I'm single and very happy	1
285545951286919170	Omg I'm so happy	1
285545951442112512	I'm feeling good...	1
285546047961460736	I swear im a good friend atleast that's what I think	1
285546085563371520	I'm so sad	0
285546098192445441	RT @Most_Potential: I can never be happy , everytime I try I fail"""
9776,1,"Oh oh, I want some more"
9777,0,RT : & I buy anything I want cause my mama got a check
9778,1,RT : I seriously hate my fucking life
9779,0,god keep blessing me
9780,1,Woy RT : i'm in a sadness :'
9781,1,no i have the worst luck
9782,1,Dinner consisted of everyone reminding me that I'm a fuck up... Thanks guys
9783,0,I have the best friends in the world
9784,0,Yeah I'm fine
9785,1,RT @reIatable: I just want to be as happy as I use to be
9786,1,Afraid everything is ice I hate life
9787,0,I have a good feeling about 2013
9788,1,"that's good, I have none"
9789,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9790,0,yes :D cause I'm just the best
9791,0,I am a good sister
9792,1,I have no patience at all
9793,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9794,1,wow I suck
9795,1,I don't feel good
9796,0,OMG I LOVE LIFE! GO VIKES
9797,0,Words can't explain how happy I am
9798,0,I do everything in my life 4 ME❗
9799,1,I am sad
9800,1,RT @FactsForGirIs: I just want to be as happy as I use to be
9801,1,AP i hate life
9802,0,RT : My life is pretty awesome
9803,0,RT : Niggas always be like I'm blessed
9804,0,nah I'm good
9805,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9806,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9807,1,but i feel bad for my boy ap
9808,1,RT : All I feel is utter sadness
9809,0,I'm fine
9810,0,I am having a good time all alone.lol
9811,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9812,0,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me
9813,1,i ship harry and cara so much and im a harry girl i hate my life
9814,0,"Hilarious friends, people who love me,  people who I love. Wouldnt change a thing, i'm happy as punch"
9815,1,RT : i have no life
9816,0,My life is great
9817,0,@MissAlissaS. O M #SKOL !!!!!   I AM SO HAPPY
9818,0,RT :  I'm Beautiful <3
9819,0,RT : Yup I'm happy
9820,0,I have the best parents on earth
9821,0,Just enjoy&amp; living my life
9822,0,I really love my life tho
9823,0,I am so happy
9824,1,RT : I have like no social life whatsoever
9825,1,I hate my life
9826,0,My dreams have come true
9827,0,I'm good
9828,1,fuck dude. I hate my life
9829,0,I love my life even with the struggle
9830,1,Friends is what I no long have
9831,0,I AM GOOD
9832,1,I'm just in a horrible mood man
9833,0,I'm in a real good mood
9834,0,I'm so happy
9835,1,RT @JuliaJuicyBooty: Every single time I think everything going to be ok something happens and fucks it all up. I just want to be happy
9836,0,RT @iAm_CarmenSweet: My Life Is Going Great ! Nobody Gon Mess It Up
9837,1,I'm actually not happy
9838,1,I feel sadness
9839,1,RT : I dont feel good
9840,1,Lol my life is a bore
9841,1,Once again.. I get screamed at for something my sister did. I legit hate my life so much
9842,1,FUCK MY LIFE
9843,1,I've found meaning in nothing
9844,1,RT @iam_omelly: I just want to be happy
